status, species, listing name, link, spcode
E,"Akekee","Loxops caeruleirostris",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0AF,B0AF
E,"akepa, Hawaii","Loxops coccineus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B044,B044
E,"akepa, Maui","Loxops ochraceus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B045,B045
E,"akialoa, Kauai (honeycreeper)","Akialoa stejnegeri",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B000,B000
E,"akiapolaau","Hemignathus wilsoni",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B001,B001
E,"Akikiki","Oreomystis bairdi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0AI,B0AI
E,"Albatross, short-tailed","Phoebastria (=Diomedea) albatrus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00Y,B00Y
E,"Amphipod, Kauai cave","Spelaeorchestia koloana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K022,K022
E,"Bat, Hawaiian hoary","Lasiurus cinereus semotus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A03W,A03W
E,"Coot, Hawaiian","Fulica americana alai",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04G,B04G
E,"Creeper, Hawaii","Oreomystis mana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04M,B04M
E,"Creeper, Molokai","Paroreomyza flammea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04H,B04H
E,"Creeper, Oahu","Paroreomyza maculata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B046,B046
E,"Crow, Hawaiian (='alala)","Corvus hawaiiensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B004,B004
E,"Damselfly, blackline Hawaiian","Megalagrion nigrohamatum nigrolineatum",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I05U,I05U
E,"Damselfly, crimson Hawaiian","Megalagrion leptodemas",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I05V,I05V
E,"Damselfly, flying earwig Hawaiian","Megalagrion nesiotes",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I05X,I05X
E,"Damselfly, oceanic Hawaiian","Megalagrion oceanicum",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I062,I062
E,"Damselfly, orangeblack Hawaiian","Megalagrion xanthomelas",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I063,I063
E,"Damselfly, Pacific Hawaiian","Megalagrion pacificum",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I064,I064
E,"Duck, Hawaiian (=koloa)","Anas wyvilliana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B005,B005
E,"Duck, Laysan","Anas laysanensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B006,B006
E,"elepaio, Oahu","Chasiempis ibidis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0AL,B0AL
E,"Finch, Laysan (honeycreeper)","Telespyza cantans",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B009,B009
E,"Finch, Nihoa (honeycreeper)","Telespyza ultima",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00A,B00A
E,"fly, Hawaiian picture-wing","Drosophila aglaia",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0QW,I0QW
E,"fly, Hawaiian picture-wing","Drosophila differens",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0RE,I0RE
E,"Fly, Hawaiian picture-wing","Drosophila digressa",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0QY,I0QY
E,"fly, Hawaiian picture-wing","Drosophila hemipeza",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0RC,I0RC
E,"fly, Hawaiian picture-wing","Drosophila heteroneura",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0QZ,I0QZ
T,"fly, Hawaiian picture-wing","Drosophila mulli",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R1,I0R1
E,"fly, Hawaiian picture-wing","Drosophila musaphilia",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R2,I0R2
E,"fly, Hawaiian picture-wing","Drosophila obatai",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R4,I0R4
E,"fly, Hawaiian picture-wing","Drosophila ochrobasis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0RD,I0RD
E,"Fly, Hawaiian picture-wing","Drosophila sharpi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0QX,I0QX
E,"fly, Hawaiian picture-wing","Drosophila substenoptera",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R5,I0R5
E,"fly, Hawaiian picture-wing","Drosophila tarphytrichia",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R6,I0R6
E,"gallinule, Hawaiian common","Gallinula galeata sandvicensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00H,B00H
E,"Goose, Hawaiian","Branta (=Nesochen) sandvicensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00C,B00C
E,"Hawk, Hawaiian (='lo)","Buteo solitarius",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00D,B00D
E,"honeycreeper, (Akohekohe) crested","Palmeria dolei",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00E,B00E
T,"`I`iwi","Drepanis coccinea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0GU,B0GU
E,"Millerbird, Nihoa (old world warbler)","Acrocephalus familiaris kingi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00G,B00G
E,"Moth, Blackburn's sphinx","Manduca blackburni",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0AL,I0AL
E,"nukupuu, Kauai","Hemignathus hanapepe",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B048,B048
E,"nukupuu, Maui","Hemignathus affinis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0OC,B0OC
E,"`O`o, Kauai (honeyeater)","Moho braccatus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00I,B00I
E,"`O`u (honeycreeper)","Psittirostra psittacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00J,B00J
E,"Palila (honeycreeper)","Loxioides bailleui",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00K,B00K
E,"parrotbill, Maui (Kiwikiu)","Pseudonestor xanthophrys",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00M,B00M
E,"petrel, Hawaiian","Pterodroma sandwichensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00N,B00N
E,"picture-wing fly, Hawaiian","Drosophila montgomeryi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R0,I0R0
E,"picture-wing fly, Hawaiian","Drosophila neoclavisetae",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0R3,I0R3
E,"Po`ouli (honeycreeper)","Melamprosops phaeosoma",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04N,B04N
T,"Sea turtle, green","Chelonia mydas",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00S,C00S
E,"Sea turtle, hawksbill","Eretmochelys imbricata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00E,C00E
E,"Sea turtle, leatherback","Dermochelys coriacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00F,C00F
T,"Sea turtle, olive ridley","Lepidochelys olivacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00V,C00V
T,"Shearwater, Newell's Townsend's","Puffinus auricularis newelli",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04O,B04O
E,"Shrimp, anchialine pool","Procaris hawaiana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K03B,K03B
E,"Shrimp, anchialine pool","Vetericaris chaceorum",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K03C,K03C
E,"Snail, Lanai tree","Partulina semicarinata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0AG,G0AG
E,"Snail, Lanai tree","Partulina variabilis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0AH,G0AH
T,"Snail, Newcomb's","Erinna newcombi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0C0,G0C0
E,"Snails, Oahu tree","Achatinella spp.",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G01J,G01J
E,"Spider, Kauai cave wolf or pe'e pe'e maka 'ole","Adelocosa anops",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J000,J000
E,"Stilt, Hawaiian","Himantopus mexicanus knudseni",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04C,B04C
E,"Storm-petrel, band-rumped","Oceanodroma castro",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B08V,B08V
E,"Thrush, large Kauai (=kamao)","Myadestes myadestinus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04D,B04D
E,"Thrush, Molokai","Myadestes lanaiensis rutha",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04E,B04E
E,"Thrush, small Kauai (=puaiohi)","Myadestes palmeri",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00S,B00S
E,"Tree snail, Newcomb's","Newcombia cumingi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G09U,G09U
E,"Yellow-faced bee, anthricinan","Hylaeus anthracinus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0GP,I0GP
E,"Yellow-faced bee, assimulans","Hylaeus assimulans",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0GQ,I0GQ
E,"Yellow-faced bee, easy","Hylaeus facilis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0GY,I0GY
E,"yellow-faced bee, Hawaiian","Hylaeus kuakea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0VM,I0VM
E,"yellow-faced bee, Hawaiian","Hylaeus longiceps",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0HC,I0HC
E,"yellow-faced bee, Hawaiian","Hylaeus mana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0VL,I0VL
E,"Yellow-faced bee, hilaris","Hylaeus hilaris",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0HT,I0HT
