status, name, type, state, url,enlistedDate, counties, petetionDetails, spcode
E,"Pearlymussel, littlewing",animal,VA,,11/14/1988,"Lauderdale_AL|Limestone_AL|Jackson_KY|Logan_KY|McCreary_KY|Rockcastle_KY|Cherokee_NC|Macon_NC|Swain_NC|Bedford_TN|Bledsoe_TN|Coffee_TN|Fentress_TN|Franklin_TN|Greene_TN|Grundy_TN|Hawkins_TN|Marion_TN|Moore_TN|Pickett_TN|Rutherford_TN|Scott_TN|Sequatchie_TN|Sullivan_TN|Van Buren_TN|Warren_TN|Washington_TN|White_TN|Bland_VA|Buchanan_VA|Dickenson_VA|Grayson_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Wythe_VA|Bristol_VA|Norton_VA|","",F00L
E,"Pearlymussel, slabside",animal,VA,https://ecos.fws.gov/docs/species_images/doc4930-250px-thumbnail.jpg,10/28/2013,"Colbert_AL|Franklin_AL|Jackson_AL|Lauderdale_AL|Madison_AL|Marshall_AL|Christian_KY|Harlan_KY|Logan_KY|Simpson_KY|Todd_KY|Itawamba_MS|Tishomingo_MS|Cherokee_NC|Madison_NC|Bedford_TN|Bledsoe_TN|Cannon_TN|Cheatham_TN|Claiborne_TN|Cocke_TN|Coffee_TN|Cumberland_TN|DeKalb_TN|Dickson_TN|Franklin_TN|Giles_TN|Greene_TN|Grundy_TN|Hancock_TN|Hawkins_TN|Hickman_TN|Humphreys_TN|Lawrence_TN|Lewis_TN|Lincoln_TN|McMinn_TN|Marshall_TN|Maury_TN|Monroe_TN|Montgomery_TN|Moore_TN|Perry_TN|Polk_TN|Putnam_TN|Robertson_TN|Rutherford_TN|Sequatchie_TN|Smith_TN|Van Buren_TN|Washington_TN|Wayne_TN|Williamson_TN|Wilson_TN|Bland_VA|Buchanan_VA|Dickenson_VA|Grayson_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Wythe_VA|Bristol_VA|Norton_VA|","05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|",F01Y
E,"Pigtoe, finerayed",animal,VA,https://ecos.fws.gov/docs/species_images/doc4973-250px-thumbnail.jpg,06/14/1976,"Jackson_AL|Madison_AL|Marshall_AL|Anderson_TN|Blount_TN|Campbell_TN|Claiborne_TN|Cocke_TN|Cumberland_TN|Franklin_TN|Giles_TN|Grainger_TN|Greene_TN|Grundy_TN|Hamblen_TN|Hancock_TN|Hawkins_TN|Jefferson_TN|Knox_TN|Lincoln_TN|Loudon_TN|Marion_TN|Marshall_TN|Moore_TN|Morgan_TN|Roane_TN|Scott_TN|Sequatchie_TN|Sevier_TN|Sullivan_TN|Union_TN|Bland_VA|Buchanan_VA|Dickenson_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Norton_VA|","",F00O
E,"Pigtoe, rough",animal,VA,https://ecos.fws.gov/docs/species_images/doc4501-250px-thumbnail.jpg,06/14/1976,"Colbert_AL|Franklin_AL|Jackson_AL|Lauderdale_AL|Lawrence_AL|Limestone_AL|Madison_AL|Marshall_AL|Morgan_AL|Lawrence_IN|Martin_IN|Adair_KY|Allen_KY|Ballard_KY|Barren_KY|Bath_KY|Boone_KY|Boyd_KY|Bracken_KY|Breathitt_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Campbell_KY|Carlisle_KY|Carroll_KY|Casey_KY|Crittenden_KY|Daviess_KY|Edmonson_KY|Elliott_KY|Fleming_KY|Floyd_KY|Gallatin_KY|Grant_KY|Green_KY|Greenup_KY|Hancock_KY|Hardin_KY|Harrison_KY|Hart_KY|Henderson_KY|Hopkins_KY|Jefferson_KY|Johnson_KY|Kenton_KY|Knott_KY|Lewis_KY|Lincoln_KY|Livingston_KY|McCracken_KY|McLean_KY|Magoffin_KY|Marshall_KY|Mason_KY|Meade_KY|Menifee_KY|Monroe_KY|Morgan_KY|Muhlenberg_KY|Nicholas_KY|Ohio_KY|Oldham_KY|Owen_KY|Pendleton_KY|Robertson_KY|Rowan_KY|Russell_KY|Taylor_KY|Trimble_KY|Union_KY|Warren_KY|Webster_KY|Anderson_TN|Benton_TN|Bledsoe_TN|Blount_TN|Campbell_TN|Clay_TN|Decatur_TN|Hamilton_TN|Hancock_TN|Hardin_TN|Hawkins_TN|Henderson_TN|Houston_TN|Humphreys_TN|Jefferson_TN|Knox_TN|Loudon_TN|McMinn_TN|McNairy_TN|Macon_TN|Marion_TN|Meigs_TN|Overton_TN|Rhea_TN|Roane_TN|Sequatchie_TN|Sevier_TN|Smith_TN|Stewart_TN|Sumner_TN|Trousdale_TN|Union_TN|Wilson_TN|Buchanan_VA|Dickenson_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Norton_VA|","",F00P
E,"Pigtoe, shiny",animal,VA,https://ecos.fws.gov/docs/species_images/doc4972-250px-thumbnail.jpg,06/14/1976,"Colbert_AL|Lauderdale_AL|","",F00Q
T,"Plover, piping",animal,VA,https://ecos.fws.gov/docs/species_images/doc3770-250px-thumbnail.jpg,12/11/1985,"Baldwin_AL|Mobile_AL|Benton_AR|Chicot_AR|Clark_AR|Conway_AR|Crawford_AR|Crittenden_AR|Cross_AR|Desha_AR|Faulkner_AR|Hempstead_AR|Hot Spring_AR|Jefferson_AR|Johnson_AR|Lafayette_AR|Lee_AR|Little River_AR|Logan_AR|Lonoke_AR|Miller_AR|Mississippi_AR|Perry_AR|Phillips_AR|Pope_AR|Prairie_AR|Pulaski_AR|Sebastian_AR|Washington_AR|White_AR|Yell_AR|Bent_CO|Crowley_CO|Kiowa_CO|Otero_CO|Prowers_CO|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Sussex_DE|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Collier_FL|Duval_FL|Escambia_FL|Franklin_FL|Gulf_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lee_FL|Leon_FL|Liberty_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Okaloosa_FL|Palm Beach_FL|Pasco_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Taylor_FL|Volusia_FL|Wakulla_FL|Walton_FL|Washington_FL|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Pottawattamie_IA|Woodbury_IA|Barton_KS|Clark_KS|Pottawatomie_KS|Riley_KS|Wabaunsee_KS|Cameron_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Cumberland_ME|Sagadahoc_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Nantucket_MA|Norfolk_MA|Plymouth_MA|Suffolk_MA|Hancock_MS|Harrison_MS|Jackson_MS|Daniels_MT|Dawson_MT|Garfield_MT|Glacier_MT|McCone_MT|Phillips_MT|Pondera_MT|Prairie_MT|Richland_MT|Roosevelt_MT|Sheridan_MT|Valley_MT|Wibaux_MT|Adams_NE|Antelope_NE|Arthur_NE|Banner_NE|Blaine_NE|Boone_NE|Box Butte_NE|Boyd_NE|Brown_NE|Buffalo_NE|Burt_NE|Butler_NE|Cass_NE|Cedar_NE|Cherry_NE|Cheyenne_NE|Colfax_NE|Cuming_NE|Custer_NE|Dakota_NE|Dawson_NE|Deuel_NE|Dixon_NE|Dodge_NE|Douglas_NE|Frontier_NE|Garden_NE|Garfield_NE|Gosper_NE|Grant_NE|Greeley_NE|Hall_NE|Hamilton_NE|Holt_NE|Hooker_NE|Howard_NE|Kearney_NE|Keith_NE|Keya Paha_NE|Kimball_NE|Knox_NE|Lancaster_NE|Lincoln_NE|Logan_NE|Loup_NE|McPherson_NE|Madison_NE|Merrick_NE|Morrill_NE|Nance_NE|Perkins_NE|Phelps_NE|Pierce_NE|Platte_NE|Polk_NE|Rock_NE|Saline_NE|Sarpy_NE|Saunders_NE|Scotts Bluff_NE|Seward_NE|Sheridan_NE|Sherman_NE|Sioux_NE|Stanton_NE|Thomas_NE|Thurston_NE|Valley_NE|Washington_NE|Wayne_NE|Wheeler_NE|Rockingham_NH|Atlantic_NJ|Cape May_NJ|Middlesex_NJ|Monmouth_NJ|Ocean_NJ|Chaves_NM|Colfax_NM|Eddy_NM|Guadalupe_NM|Socorro_NM|Bronx_NY|Kings_NY|Nassau_NY|Queens_NY|Richmond_NY|Suffolk_NY|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pender_NC|Benson_ND|Burke_ND|Burleigh_ND|Divide_ND|Dunn_ND|Eddy_ND|Emmons_ND|Foster_ND|Kidder_ND|Logan_ND|McHenry_ND|McIntosh_ND|McKenzie_ND|McLean_ND|Mercer_ND|Morton_ND|Mountrail_ND|Oliver_ND|Pierce_ND|Renville_ND|Sheridan_ND|Sioux_ND|Stutsman_ND|Ward_ND|Wells_ND|Williams_ND|Adair_OK|Alfalfa_OK|Atoka_OK|Beaver_OK|Beckham_OK|Blaine_OK|Bryan_OK|Caddo_OK|Canadian_OK|Carter_OK|Cherokee_OK|Choctaw_OK|Cimarron_OK|Cleveland_OK|Coal_OK|Comanche_OK|Cotton_OK|Craig_OK|Creek_OK|Custer_OK|Delaware_OK|Dewey_OK|Ellis_OK|Garfield_OK|Garvin_OK|Grady_OK|Grant_OK|Greer_OK|Harmon_OK|Harper_OK|Haskell_OK|Hughes_OK|Jackson_OK|Jefferson_OK|Johnston_OK|Kay_OK|Kingfisher_OK|Kiowa_OK|Latimer_OK|Le Flore_OK|Lincoln_OK|Logan_OK|Love_OK|McClain_OK|McCurtain_OK|McIntosh_OK|Major_OK|Marshall_OK|Mayes_OK|Murray_OK|Muskogee_OK|Noble_OK|Nowata_OK|Okfuskee_OK|Oklahoma_OK|Okmulgee_OK|Osage_OK|Ottawa_OK|Pawnee_OK|Payne_OK|Pittsburg_OK|Pontotoc_OK|Pottawatomie_OK|Pushmataha_OK|Roger Mills_OK|Rogers_OK|Seminole_OK|Sequoyah_OK|Stephens_OK|Texas_OK|Tillman_OK|Tulsa_OK|Wagoner_OK|Washington_OK|Washita_OK|Woods_OK|Woodward_OK|Newport_RI|Washington_RI|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Bon Homme_SD|Brule_SD|Buffalo_SD|Campbell_SD|Charles Mix_SD|Clay_SD|Corson_SD|Day_SD|Dewey_SD|Gregory_SD|Haakon_SD|Hughes_SD|Hyde_SD|Kingsbury_SD|Lyman_SD|Perkins_SD|Potter_SD|Stanley_SD|Sully_SD|Union_SD|Walworth_SD|Yankton_SD|Ziebach_SD|Anderson_TX|Aransas_TX|Archer_TX|Armstrong_TX|Bailey_TX|Bastrop_TX|Baylor_TX|Bell_TX|Bexar_TX|Borden_TX|Bosque_TX|Bowie_TX|Brazoria_TX|Briscoe_TX|Calhoun_TX|Cameron_TX|Camp_TX|Carson_TX|Cass_TX|Castro_TX|Chambers_TX|Cherokee_TX|Childress_TX|Clay_TX|Cochran_TX|Collin_TX|Collingsworth_TX|Cooke_TX|Cottle_TX|Crosby_TX|Dallam_TX|Dallas_TX|Dawson_TX|Deaf Smith_TX|Delta_TX|Denton_TX|Dickens_TX|Donley_TX|Eastland_TX|Ellis_TX|Erath_TX|Fannin_TX|Fisher_TX|Floyd_TX|Foard_TX|Franklin_TX|Gaines_TX|Galveston_TX|Garza_TX|Gray_TX|Grayson_TX|Gregg_TX|Hale_TX|Hall_TX|Hansford_TX|Hardeman_TX|Harrison_TX|Hartley_TX|Haskell_TX|Hemphill_TX|Henderson_TX|Hill_TX|Hockley_TX|Hood_TX|Hopkins_TX|Hunt_TX|Hutchinson_TX|Jack_TX|Jefferson_TX|Johnson_TX|Jones_TX|Kaufman_TX|Kenedy_TX|Kent_TX|King_TX|Kleberg_TX|Knox_TX|Lamar_TX|Lamb_TX|Lipscomb_TX|Lubbock_TX|Lynn_TX|Marion_TX|Matagorda_TX|Montague_TX|Moore_TX|Morris_TX|Motley_TX|Nacogdoches_TX|Navarro_TX|Nueces_TX|Ochiltree_TX|Oldham_TX|Palo Pinto_TX|Panola_TX|Parker_TX|Parmer_TX|Potter_TX|Rains_TX|Randall_TX|Red River_TX|Refugio_TX|Roberts_TX|Rockwall_TX|Rusk_TX|San Patricio_TX|Scurry_TX|Shackelford_TX|Shelby_TX|Sherman_TX|Smith_TX|Somervell_TX|Stephens_TX|Stonewall_TX|Swisher_TX|Tarrant_TX|Terry_TX|Throckmorton_TX|Titus_TX|Travis_TX|Upshur_TX|Van Zandt_TX|Wheeler_TX|Wichita_TX|Wilbarger_TX|Willacy_TX|Williamson_TX|Wise_TX|Wood_TX|Yoakum_TX|Young_TX|Accomack_VA|Northampton_VA|Hampton_VA|Norfolk_VA|Poquoson_VA|Portsmouth_VA|Virginia Beach_VA|Albany_WY|Carbon_WY|Converse_WY|Fremont_WY|Goshen_WY|Laramie_WY|Natrona_WY|Niobrara_WY|Platte_WY|Sublette_WY|Sweetwater_WY|","05/09/2000_Listing: EndangeredAPA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|11/13/1995_APA: Designate Critical Habitat|",B079
E,"Rabbitsfoot, rough",animal,VA,,01/10/1997,"Anderson_TN|Campbell_TN|Claiborne_TN|Grainger_TN|Greene_TN|Hamblen_TN|Hancock_TN|Hawkins_TN|Knox_TN|Loudon_TN|Roane_TN|Union_TN|Washington_TN|Bland_VA|Buchanan_VA|Dickenson_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Wythe_VA|Norton_VA|","",F00V
E,"Riffleshell, tan",animal,VA,https://ecos.fws.gov/docs/species_images/doc4968-250px-thumbnail.jpg,09/26/1977,"Baldwin_AL|Choctaw_AL|Clarke_AL|Escambia_AL|Fayette_AL|Greene_AL|Hale_AL|Lamar_AL|Marengo_AL|Marion_AL|Mobile_AL|Monroe_AL|Pickens_AL|Sumter_AL|Tuscaloosa_AL|Walker_AL|Washington_AL|Winston_AL|Logan_KY|McCreary_KY|Todd_KY|Wayne_KY|Ascension_LA|East Baton Rouge_LA|East Feliciana_LA|Livingston_LA|St. Helena_LA|St. Tammany_LA|Washington_LA|Clay_MS|Hancock_MS|Itawamba_MS|Kemper_MS|Lamar_MS|Lowndes_MS|Marion_MS|Monroe_MS|Noxubee_MS|Pearl River_MS|Walthall_MS|Cherokee_NC|Bedford_TN|Cannon_TN|Carter_TN|Cheatham_TN|Coffee_TN|Davidson_TN|Dickson_TN|Fentress_TN|Giles_TN|Hickman_TN|Lewis_TN|McMinn_TN|Marshall_TN|Maury_TN|Monroe_TN|Montgomery_TN|Pickett_TN|Polk_TN|Robertson_TN|Rutherford_TN|Scott_TN|Sullivan_TN|Washington_TN|Williamson_TN|Wilson_TN|Buchanan_VA|Dickenson_VA|Grayson_VA|Russell_VA|Scott_VA|Smyth_VA|Tazewell_VA|Washington_VA|Wise_VA|Bristol_VA|","",F010
E,"Salamander, Shenandoah",animal,VA,https://ecos.fws.gov/docs/species_images/doc1753-250px-thumbnail.jpg,08/18/1989,"Madison_VA|Page_VA|Rappahannock_VA|","01/23/2015_APA: Designate Critical Habitat|",D01G
T,"Sea turtle, green",animal,VA,https://ecos.fws.gov/docs/species_images/doc3724-250px-thumbnail.jpg,05/06/2016,"Bay_FL|Brevard_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Gulf_FL|Manatee_FL|Nassau_FL|Okaloosa_FL|St. Johns_FL|Santa Rosa_FL|Volusia_FL|Walton_FL|Beaufort_NC|Brunswick_NC|Carteret_NC|Craven_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pamlico_NC|Pender_NC|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|","02/14/2012_Delisting: Recovery|",C00S
E,"Sea turtle, hawksbill",animal,VA,https://ecos.fws.gov/docs/species_images/doc4876-250px-thumbnail.jpg,06/02/1970,"Baldwin_AL|Mobile_AL|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Sussex_DE|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Collier_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Gulf_FL|Hillsborough_FL|Indian River_FL|Jefferson_FL|Lee_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Nassau_FL|Okaloosa_FL|Palm Beach_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Volusia_FL|Wakulla_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Hawaii_HI|Honolulu_HI|Kalawao_HI|Kauai_HI|Maui_HI|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Cumberland_ME|Hancock_ME|Knox_ME|Lincoln_ME|Sagadahoc_ME|Waldo_ME|Washington_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Nantucket_MA|Norfolk_MA|Suffolk_MA|Hancock_MS|Harrison_MS|Jackson_MS|Rockingham_NH|Atlantic_NJ|Cape May_NJ|Monmouth_NJ|Ocean_NJ|Kings_NY|Nassau_NY|Queens_NY|Richmond_NY|Suffolk_NY|Beaufort_NC|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pamlico_NC|Pender_NC|Bristol_RI|Kent_RI|Newport_RI|Providence_RI|Washington_RI|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|Manu'a_AS|Rose Island_AS|Swains Island_AS|Guam_GU|Rota_MP|Saipan_MP|Aguada_PR|Aguadilla_PR|Añasco_PR|Arecibo_PR|Arroyo_PR|Barceloneta_PR|Cabo Rojo_PR|Camuy_PR|Carolina_PR|Cataño_PR|Ceiba_PR|Culebra_PR|Dorado_PR|Fajardo_PR|Guánica_PR|Guayama_PR|Guayanilla_PR|Hatillo_PR|Humacao_PR|Isabela_PR|Juana Díaz_PR|Lajas_PR|Loíza_PR|Luquillo_PR|Manatí_PR|Maunabo_PR|Mayagüez_PR|Naguabo_PR|Patillas_PR|Peñuelas_PR|Ponce_PR|Quebradillas_PR|Rincón_PR|Río Grande_PR|Salinas_PR|San Juan_PR|Santa Isabel_PR|Toa Baja_PR|Vega Alta_PR|Vega Baja_PR|Vieques_PR|Yabucoa_PR|Yauco_PR|St. Croix_VI|St. John_VI|St. Thomas_VI|","",C00E
E,"Sea turtle, Kemp's ridley",animal,VA,https://ecos.fws.gov/docs/species_images/doc4904-250px-thumbnail.jpg,12/02/1970,"Baldwin_AL|Mobile_AL|Bay_FL|Escambia_FL|Franklin_FL|Gulf_FL|Lee_FL|Okaloosa_FL|Santa Rosa_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Hancock_MS|Harrison_MS|Jackson_MS|Beaufort_NC|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|Pamlico_NC|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|","12/18/2017_APA: Designate Critical Habitat|02/22/2010_APA: Designate Critical Habitat|",C00O
E,"Sea turtle, leatherback",animal,VA,https://ecos.fws.gov/docs/species_images/doc3727-250px-thumbnail.jpg,06/02/1970,"Baldwin_AL|Mobile_AL|Del Norte_CA|Fresno_CA|Humboldt_CA|Los Angeles_CA|Marin_CA|Mendocino_CA|Monterey_CA|Orange_CA|San Diego_CA|San Francisco_CA|San Luis Obispo_CA|San Mateo_CA|Santa Barbara_CA|Santa Cruz_CA|Sonoma_CA|Ventura_CA|Fairfield_CT|Middlesex_CT|New Haven_CT|New London_CT|Sussex_DE|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Collier_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Gulf_FL|Hillsborough_FL|Indian River_FL|Lee_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Nassau_FL|Okaloosa_FL|Palm Beach_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Volusia_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Hawaii_HI|Honolulu_HI|Kalawao_HI|Kauai_HI|Maui_HI|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Cumberland_ME|Hancock_ME|Knox_ME|Lincoln_ME|Sagadahoc_ME|Waldo_ME|Washington_ME|York_ME|Worcester_MD|Barnstable_MA|Bristol_MA|Dukes_MA|Essex_MA|Nantucket_MA|Norfolk_MA|Plymouth_MA|Suffolk_MA|Hancock_MS|Harrison_MS|Jackson_MS|Rockingham_NH|Atlantic_NJ|Cape May_NJ|Monmouth_NJ|Ocean_NJ|Kings_NY|Nassau_NY|Queens_NY|Richmond_NY|Suffolk_NY|Beaufort_NC|Brunswick_NC|Carteret_NC|Craven_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pamlico_NC|Pender_NC|Clatsop_OR|Coos_OR|Curry_OR|Douglas_OR|Lane_OR|Lincoln_OR|Tillamook_OR|Bristol_RI|Kent_RI|Newport_RI|Providence_RI|Washington_RI|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|Clallam_WA|Grays Harbor_WA|Island_WA|Jefferson_WA|Pacific_WA|San Juan_WA|Aguada_PR|Aguadilla_PR|Añasco_PR|Arecibo_PR|Arroyo_PR|Barceloneta_PR|Cabo Rojo_PR|Camuy_PR|Carolina_PR|Cataño_PR|Ceiba_PR|Culebra_PR|Dorado_PR|Fajardo_PR|Guánica_PR|Guayama_PR|Guayanilla_PR|Hatillo_PR|Humacao_PR|Isabela_PR|Juana Díaz_PR|Lajas_PR|Loíza_PR|Luquillo_PR|Manatí_PR|Maunabo_PR|Mayagüez_PR|Naguabo_PR|Patillas_PR|Peñuelas_PR|Ponce_PR|Quebradillas_PR|Rincón_PR|Río Grande_PR|Salinas_PR|San Juan_PR|Santa Isabel_PR|Toa Baja_PR|Vega Alta_PR|Vega Baja_PR|Vieques_PR|Yabucoa_PR|Yauco_PR|St. Croix_VI|St. John_VI|St. Thomas_VI|","09/20/2017_Reclassify: Downlist threatened|02/23/2010_|",C00F
T,"Sea turtle, loggerhead",animal,VA,https://ecos.fws.gov/docs/species_images/doc3723-250px-thumbnail.jpg,07/23/1978,"Baldwin_AL|Mobile_AL|Bay_FL|Brevard_FL|Broward_FL|Charlotte_FL|Citrus_FL|Collier_FL|Dixie_FL|Duval_FL|Escambia_FL|Flagler_FL|Franklin_FL|Gulf_FL|Hernando_FL|Hillsborough_FL|Indian River_FL|Lee_FL|Levy_FL|Manatee_FL|Martin_FL|Miami-Dade_FL|Monroe_FL|Nassau_FL|Okaloosa_FL|Palm Beach_FL|Pasco_FL|Pinellas_FL|St. Johns_FL|St. Lucie_FL|Santa Rosa_FL|Sarasota_FL|Taylor_FL|Volusia_FL|Walton_FL|Bryan_GA|Camden_GA|Chatham_GA|Glynn_GA|Liberty_GA|McIntosh_GA|Cameron_LA|Iberia_LA|Jefferson_LA|Lafourche_LA|Plaquemines_LA|St. Bernard_LA|St. Mary_LA|Terrebonne_LA|Vermilion_LA|Hancock_MS|Harrison_MS|Jackson_MS|Brunswick_NC|Carteret_NC|Currituck_NC|Dare_NC|Hyde_NC|New Hanover_NC|Onslow_NC|Pender_NC|Beaufort_SC|Charleston_SC|Colleton_SC|Georgetown_SC|Horry_SC|Jasper_SC|Aransas_TX|Brazoria_TX|Calhoun_TX|Cameron_TX|Chambers_TX|Galveston_TX|Jefferson_TX|Kenedy_TX|Kleberg_TX|Matagorda_TX|Nueces_TX|Refugio_TX|San Patricio_TX|Willacy_TX|Accomack_VA|Northampton_VA|Virginia Beach_VA|","11/17/2007_Listing: EndangeredAPA: Designate Critical Habitat|07/16/2007_Listing: Endangered|01/13/2002_Listing: Endangered|",C00U
E,"Snail, Virginia fringed mountain",animal,VA,,08/02/1978,"Pulaski_VA|","",G00Z
